ae_mean,ae_var,rmse_mean,rmse_var,cf_mean,cf_var,zcr_mean,zcr_var,ber_mean,ber_var,sc_mean,sc_var,sb_mean,sb_var,sf_mean,sf_var,label
(0.36059099435806274+0j),(0.01262032613158226+0j),(0.13338355720043182+0j),(0.0014729141257703304+0j),(2.8389713764190674+0j),(0.14677082002162933+0j),(65.9076919555664+0j),(715.91455078125+0j),(-20.220157623291016+23.43804931640625j),(207799.515625+0j),(1.5045139789581299+0.20693238079547882j),(48.217735290527344+0j),(2.8524091243743896-0.9802058935165405j),(155.8079071044922+0j),(-21.86382293701172-54.008827209472656j),(199317.84375+0j),3
(0.35881277918815613+0j),(0.02274392917752266+0j),(0.13116797804832458+0j),(0.001963736256584525+0j),(2.9073240756988525+0j),(0.522195041179657+0j),(58.80769348144531+0j),(1008.7091674804688+0j),(-142.90525817871094+0.806924045085907j),(1034484.9375+0j),(1.9181709289550781-0.5040019154548645j),(62.436553955078125+0j),(2.5899157524108887-0.6601768732070923j),(206.408935546875+0j),(-7.809476375579834-36.8572998046875j),(408139.09375+0j),3
(0.33652204275131226+0j),(0.01754968799650669+0j),(0.12671710550785065+0j),(0.002038354752585292+0j),(2.8183681964874268+0j),(0.20307153463363647+0j),(58.22307586669922+0j),(763.373291015625+0j),(41.58649444580078-11.4767427444458j),(591182.875+0j),(1.9177567958831787-0.049585118889808655j),(18.077184677124023+0j),(1.8864643573760986-0.21135614812374115j),(158.6450653076172+0j),(31.270519256591797-13.234857559204102j),(175976.5+0j),3
(0.37809282541275024+0j),(0.02873297408223152+0j),(0.1710902601480484+0j),(0.0060953982174396515+0j),(2.408378839492798+0j),(0.23622384667396545+0j),(37.261539459228516+0j),(1234.4547119140625+0j),(645.9033203125+499.6190185546875j),(36273844+0j),(0.4055355489253998-0.2995583415031433j),(559.5396728515625+0j),(6.075445175170898+1.5205860137939453j),(882.2974853515625+0j),(126.7545394897461-4.017769813537598j),(648494.375+0j),3
(0.478223592042923+0j),(0.02251182682812214+0j),(0.23303551971912384+0j),(0.004183333832770586+0j),(2.6128242015838623+0j),(0.17625024914741516+0j),(34.71538543701172+0j),(152.9266815185547+0j),(-402.7083435058594+68.07489776611328j),(61235284+0j),(1.2922691106796265+0.7085652947425842j),(333.7308349609375+0j),(4.2991180419921875-2.2796735763549805j),(1135.718017578125+0j),(154.1556854248047-56.19460678100586j),(702945.625+0j),3
(0.43390947580337524+0j),(0.017083730548620224+0j),(0.19547875225543976+0j),(0.0029820846393704414+0j),(2.5555429458618164+0j),(0.15483811497688293+0j),(39.16923141479492+0j),(306.50982666015625+0j),(233.05335998535156-395.06195068359375j),(28016122+0j),(5.147940158843994+0.3953208327293396j),(518.8983154296875+0j),(6.853625297546387-3.5282881259918213j),(1174.62841796875+0j),(-115.47051239013672-88.4598159790039j),(3375306.5+0j),3
(0.365491658449173+0j),(0.0104631707072258+0j),(0.16775795817375183+0j),(0.0035683081950992346+0j),(2.5318119525909424+0j),(0.16111154854297638+0j),(32.80769348144531+0j),(271.5399475097656+0j),(-776.5713500976562+272.43804931640625j),(74936872+0j),(1.0401289463043213+1.2297050952911377j),(328.1737060546875+0j),(6.122866630554199-1.5181728601455688j),(624.1276245117188+0j),(5.8423638343811035-0.39428240060806274j),(477826.65625+0j),3
(0.3615260124206543+0j),(0.026263132691383362+0j),(0.1592775583267212+0j),(0.005897670518606901+0j),(2.479860782623291+0j),(0.20237240195274353+0j),(26.707693099975586+0j),(174.8837890625+0j),(674.66064453125-955.4962768554688j),(282871840+0j),(1.2600947618484497+1.1091256141662598j),(359.06744384765625+0j),(5.531428337097168-0.3271266222000122j),(690.299560546875+0j),(1.9515061378479004-7.380465507507324j),(152389.53125+0j),3
(0.4494328498840332+0j),(0.021530091762542725+0j),(0.20850016176700592+0j),(0.006295595783740282+0j),(2.546032667160034+0j),(0.2114253044128418+0j),(39.79230880737305+0j),(575.5645751953125+0j),(-1301.433837890625-450.1200866699219j),(148670896+0j),(-0.36703190207481384+3.650686740875244j),(790.826416015625+0j),(8.172453880310059+4.220409393310547j),(1101.1405029296875+0j),(92.72364807128906-46.05690383911133j),(711484.875+0j),3
(0.4718947112560272+0j),(0.021402638405561447+0j),(0.2182980328798294+0j),(0.00365990842692554+0j),(2.436849355697632+0j),(0.11725643277168274+0j),(36.30769348144531+0j),(511.2130126953125+0j),(23.47959327697754-752.1839599609375j),(66498184+0j),(-6.020082473754883+1.6294060945510864j),(3619.9404296875+0j),(11.189962387084961+3.019468069076538j),(1439.4306640625+0j),(-10.976659774780273-29.468843460083008j),(1361819.625+0j),3
(0.4624797999858856+0j),(0.032584402710199356+0j),(0.20857548713684082+0j),(0.006976294796913862+0j),(2.4967026710510254+0j),(0.18886637687683105+0j),(45.06153869628906+0j),(361.4115905761719+0j),(-275.7931823730469+497.0059814453125j),(25369034+0j),(2.919374465942383+1.2793099880218506j),(412.57720947265625+0j),(7.65255880355835+1.0610209703445435j),(820.455078125+0j),(47.588680267333984-103.1400375366211j),(1592783.5+0j),3
(0.4133601188659668+0j),(0.01639615185558796+0j),(0.19775426387786865+0j),(0.004767994396388531+0j),(2.6268153190612793+0j),(0.16697709262371063+0j),(38.91538619995117+0j),(274.3543701171875+0j),(159.28208923339844-158.27549743652344j),(8084723+0j),(-1.409116506576538+0.8933069109916687j),(498.6837463378906+0j),(7.926494598388672+0.1139143705368042j),(1028.578857421875+0j),(47.200801849365234-145.59011840820312j),(1249326.25+0j),3
(0.4282149076461792+0j),(0.03067617490887642+0j),(0.19384853541851044+0j),(0.007408732082694769+0j),(2.621304750442505+0j),(0.12800677120685577+0j),(43.161537170410156+0j),(531.9508056640625+0j),(-166.37989807128906-365.89141845703125j),(59965912+0j),(0.6954084634780884+0.5822960734367371j),(309.490234375+0j),(14.074554443359375+2.458707571029663j),(2742.87158203125+0j),(15.775764465332031-16.472549438476562j),(741817.5625+0j),3
(0.22931846976280212+0j),(0.01902923919260502+0j),(0.0894806832075119+0j),(0.002372035291045904+0j),(2.9567277431488037+0j),(0.4046071469783783+0j),(40.70769119262695+0j),(316.2530212402344+0j),(-240.2711944580078+859.5370483398438j),(113167712+0j),(-0.2321569174528122+0.11320444196462631j),(5.699467658996582+0j),(0.6469208002090454+0.14377407729625702j),(16.41047477722168+0j),(-1.4919414520263672+0.46354228258132935j),(1020.1630859375+0j),3
(0.3051691949367523+0j),(0.018538791686296463+0j),(0.11665161699056625+0j),(0.0034620813094079494+0j),(3.1197755336761475+0j),(0.9012035131454468+0j),(46.653846740722656+0j),(621.8878784179688+0j),(51.973533630371094-81.64495086669922j),(2967724.25+0j),(-0.18017883598804474+0.32201334834098816j),(31.64932632446289+0j),(0.6956766247749329-0.08270308375358582j),(10.962920188903809+0j),(-7.8365797996521-6.5030694007873535j),(7902.24853515625+0j),3
(0.37927693128585815+0j),(0.047218356281518936+0j),(0.15196891129016876+0j),(0.007505617570132017+0j),(2.7990503311157227+0j),(0.2414761185646057+0j),(71.63076782226562+0j),(2167.002197265625+0j),(-296.248291015625+797.4559936523438j),(54323700+0j),(0.6762434244155884-0.23519934713840485j),(114.78583526611328+0j),(2.2445926666259766-0.11539357900619507j),(266.6266174316406+0j),(5.595273971557617+3.632452964782715j),(17374.705078125+0j),3
(0.33248454332351685+0j),(0.01970750093460083+0j),(0.13120894134044647+0j),(0.0029399448540061712+0j),(2.6840555667877197+0j),(0.2343640774488449+0j),(59.43077087402344+0j),(1631.5682373046875+0j),(-15.622488021850586-23.664718627929688j),(254589.453125+0j),(-0.30965450406074524-0.10683497786521912j),(18.551555633544922+0j),(1.2248276472091675-0.4275892376899719j),(21.646629333496094+0j),(3.24448561668396-10.390599250793457j),(4365.8486328125+0j),3
(0.18419259786605835+0j),(0.012038014829158783+0j),(0.07070162892341614+0j),(0.0015465316828340292+0j),(2.7998671531677246+0j),(0.1495107114315033+0j),(34.761539459228516+0j),(107.8585205078125+0j),(107.17508697509766+186.69261169433594j),(46232128+0j),(-0.12998183071613312-0.01862657256424427j),(4.696115970611572+0j),(0.7819990515708923+0.08865606039762497j),(8.48963451385498+0j),(-0.3287436068058014-0.44545531272888184j),(959.2822265625+0j),3
(0.19945819675922394+0j),(0.01730087399482727+0j),(0.08444876968860626+0j),(0.002873945515602827+0j),(2.7999258041381836+0j),(0.26568692922592163+0j),(54.39230728149414+0j),(449.0999450683594+0j),(-16.030723571777344-14.474401473999023j),(930194.0625+0j),(0.1540585458278656+0.0473637580871582j),(1.5035247802734375+0j),(0.7490420937538147+0.02836342714726925j),(1.9307348728179932+0j),(1.8368483781814575-1.1100331544876099j),(493.1907653808594+0j),3
(0.2933938801288605+0j),(0.037631094455718994+0j),(0.11653494834899902+0j),(0.00531372893601656+0j),(2.7286598682403564+0j),(0.2628561854362488+0j),(80.15384674072266+0j),(3359.884033203125+0j),(-14.620298385620117-10.357390403747559j),(1259084.875+0j),(0.17218832671642303+0.1434132158756256j),(2.4511194229125977+0j),(0.9185550808906555+0.15127211809158325j),(2.9367523193359375+0j),(5.331093788146973+0.2780582904815674j),(3455.591064453125+0j),3
(0.22693458199501038+0j),(0.018795939162373543+0j),(0.0870022401213646+0j),(0.00252540223300457+0j),(2.864079713821411+0j),(0.36430737376213074+0j),(39.28461456298828+0j),(245.31129455566406+0j),(185.37672424316406-73.9660415649414j),(3918694.75+0j),(0.3960287868976593+0.06507506221532822j),(6.039829254150391+0j),(1.091353416442871-0.009272076189517975j),(6.509522914886475+0j),(-2.562471389770508-0.778410017490387j),(726.8802490234375+0j),3
(0.2677631080150604+0j),(0.014479557983577251+0j),(0.10394076257944107+0j),(0.002115437062457204+0j),(2.847940683364868+0j),(0.28065353631973267+0j),(59.92307662963867+0j),(813.132568359375+0j),(94.08289337158203+224.33029174804688j),(2854358.75+0j),(0.3188469111919403+0.05248667672276497j),(1.7416518926620483+0j),(1.0034047365188599+0.1732136309146881j),(4.344776630401611+0j),(-1.5415455102920532-1.8145453929901123j),(525.2402954101562+0j),3
(0.12411686778068542+0j),(0.004961696919053793+0j),(0.04961000755429268+0j),(0.0005639591836370528+0j),(2.8103795051574707+0j),(0.2117304801940918+0j),(42.85384750366211+0j),(870.4478759765625+0j),(-136.9581298828125-59.86255645751953j),(6042119.5+0j),(0.3892398774623871-0.11300759762525558j),(2.5978493690490723+0j),(1.0401873588562012-0.03976379707455635j),(6.188108921051025+0j),(-0.6641619205474854-0.4731238782405853j),(214.11415100097656+0j),3
(0.10623544454574585+0j),(0.011184785515069962+0j),(0.0452844612300396+0j),(0.0020714481361210346+0j),(2.4648942947387695+0j),(0.4265173077583313+0j),(40.13846206665039+0j),(800.2577514648438+0j),(8557.47265625+16464.845703125j),(19610970112+0j),(2.837634801864624-0.17212648689746857j),(921.9971313476562+0j),(6.048525333404541-0.08589334785938263j),(1231.843505859375+0j),(-24.68593406677246+24.060909271240234j),(187959.8125+0j),3
(0.15937311947345734+0j),(0.017158016562461853+0j),(0.06438615918159485+0j),(0.002434155670925975+0j),(2.708869457244873+0j),(0.5831568241119385+0j),(54.42307662963867+0j),(1524.9210205078125+0j),(-5381.9912109375+2642.07763671875j),(5124826624+0j),(3.266036033630371+0.39922526478767395j),(660.8973388671875+0j),(9.512433052062988-2.7513840198516846j),(1114.093505859375+0j),(55.65645217895508-98.62382507324219j),(1244536.125+0j),3
(0.1446080207824707+0j),(0.010906843468546867+0j),(0.05583899840712547+0j),(0.0018242098158225417+0j),(2.773493528366089+0j),(0.33968019485473633+0j),(75.94615173339844+0j),(3280.03564453125+0j),(40131.11328125-29877.1796875j),(364746276864+0j),(1.0942491292953491+0.4080664813518524j),(136.88400268554688+0j),(6.576123237609863+0.6512436270713806j),(375.36126708984375+0j),(69.22772216796875+39.66938781738281j),(561987.9375+0j),3
(0.16639851033687592+0j),(0.01941957138478756+0j),(0.07450176775455475+0j),(0.0039427923038601875+0j),(2.4689414501190186+0j),(0.2875061631202698+0j),(29.869230270385742+0j),(201.80596923828125+0j),(20249.333984375-33207.9609375j),(410091814912+0j),(1.5870846509933472+0.4770807921886444j),(127.37533569335938+0j),(7.295307159423828+1.76691472530365j),(415.9825744628906+0j),(15.330302238464355+18.954355239868164j),(30751.72265625+0j),3
(0.1554330736398697+0j),(0.017714038491249084+0j),(0.06510893255472183+0j),(0.002658993471413851+0j),(2.5201056003570557+0j),(0.4074905514717102+0j),(43.57692337036133+0j),(1433.70556640625+0j),(-12479.291015625+7602.6162109375j),(45195653120+0j),(2.1624720096588135+0.6529107689857483j),(535.3305053710938+0j),(8.95315933227539-0.6480804085731506j),(2108.824951171875+0j),(58.37234878540039+4.97310209274292j),(192636.828125+0j),3
(0.15301677584648132+0j),(0.017628680914640427+0j),(0.06258411705493927+0j),(0.0024788621813058853+0j),(2.5211853981018066+0j),(0.37931352853775024+0j),(49.36153793334961+0j),(2063.9384765625+0j),(7991.5498046875-10436.72265625j),(695766745088+0j),(2.178734064102173-1.896765112876892j),(187.24327087402344+0j),(4.325209140777588+0.23674717545509338j),(1123.4071044921875+0j),(25.571683883666992-26.105222702026367j),(402177.03125+0j),3
(0.13286367058753967+0j),(0.009352674707770348+0j),(0.05502615123987198+0j),(0.0014234555419534445+0j),(2.6532576084136963+0j),(0.2665356695652008+0j),(49.023075103759766+0j),(1241.9610595703125+0j),(636.0125732421875-512.6793823242188j),(67338984+0j),(4.650083541870117+1.83895742893219j),(1441.2139892578125+0j),(9.355792999267578-1.2654098272323608j),(2003.156494140625+0j),(18.60658836364746+14.221524238586426j),(282287+0j),3
(0.20067936182022095+0j),(0.01257509645074606+0j),(0.08230095356702805+0j),(0.002422818448394537+0j),(2.7944445610046387+0j),(0.590117335319519+0j),(53.0461540222168+0j),(1099.0133056640625+0j),(455.1066589355469+149.31776428222656j),(28208480+0j),(2.233788251876831-0.8738013505935669j),(241.835205078125+0j),(6.5292067527771-0.9447653293609619j),(674.3914794921875+0j),(75.83198547363281+33.153541564941406j),(466235.3125+0j),3
(0.18600276112556458+0j),(0.011032766662538052+0j),(0.08551966398954391+0j),(0.002654076786711812+0j),(2.435253143310547+0j),(0.2956763505935669+0j),(43.015384674072266+0j),(933.2459106445312+0j),(-884.653076171875-250.7116241455078j),(146465472+0j),(2.0604119300842285-1.4444395303726196j),(246.14047241210938+0j),(8.469144821166992-0.2171182483434677j),(307.6837463378906+0j),(-30.814144134521484+61.86333465576172j),(777526.9375+0j),3
(0.1737518310546875+0j),(0.009872889146208763+0j),(0.07701491564512253+0j),(0.0023515629582107067+0j),(2.5165815353393555+0j),(0.31882473826408386+0j),(46.20769119262695+0j),(789.3338012695312+0j),(-5838.19482421875-3246.866455078125j),(7215644672+0j),(1.883889079093933+0.3612214922904968j),(156.43170166015625+0j),(4.496798992156982-0.19660477340221405j),(529.7096557617188+0j),(59.932456970214844-7.173599720001221j),(152769.265625+0j),3
(0.22641484439373016+0j),(0.013293969444930553+0j),(0.08710034191608429+0j),(0.0018659845227375627+0j),(2.9010403156280518+0j),(0.334940105676651+0j),(93.13845825195312+0j),(1377.9962158203125+0j),(57.35386657714844-45.62862777709961j),(342814.34375+0j),(0.29710933566093445+0.14187613129615784j),(3.201079845428467+0j),(1.1080387830734253+0.19727002084255219j),(11.094719886779785+0j),(7.835620403289795+3.3748042583465576j),(3206.30029296875+0j),3
(0.2504960298538208+0j),(0.02056240476667881+0j),(0.10188164561986923+0j),(0.003970179706811905+0j),(2.7244973182678223+0j),(0.3160519599914551+0j),(41.130767822265625+0j),(507.1752014160156+0j),(1365.1768798828125-2589.970458984375j),(491853248+0j),(0.067287877202034+0.17332881689071655j),(4.432303428649902+0j),(1.011491298675537+0.08539004623889923j),(6.199005126953125+0j),(-1.3848583698272705-4.923381328582764j),(1184.159912109375+0j),3
(0.4003223180770874+0j),(0.03432219475507736+0j),(0.14828945696353912+0j),(0.005033469758927822+0j),(2.8802382946014404+0j),(0.558259904384613+0j),(92.26923370361328+0j),(6626.166015625+0j),(726.9657592773438+859.3062133789062j),(85911504+0j),(0.2438051700592041-0.06273696571588516j),(2.7973556518554688+0j),(1.2344673871994019+0.012197032570838928j),(8.961604118347168+0j),(3.9389681816101074+5.051102161407471j),(2760.781982421875+0j),3
(0.23637060821056366+0j),(0.023277875036001205+0j),(0.08100252598524094+0j),(0.002524432260543108+0j),(3.0573129653930664+0j),(0.3506111204624176+0j),(101.65384674072266+0j),(2978.656982421875+0j),(879.9224243164062+254.54710388183594j),(37230860+0j),(0.3315380811691284-0.2681832015514374j),(18.581459045410156+0j),(1.1389778852462769-0.22017762064933777j),(50.45600891113281+0j),(-7.911642551422119-7.185356140136719j),(23506.6328125+0j),3
(0.34088650345802307+0j),(0.0230693481862545+0j),(0.1361372172832489+0j),(0.0056228418834507465+0j),(2.771198272705078+0j),(0.26374274492263794+0j),(78.4076919555664+0j),(3421.85693359375+0j),(30.974943161010742-2.218663454055786j),(350503.65625+0j),(0.32827994227409363+0.5606095790863037j),(34.21468734741211+0j),(1.7194041013717651+0.8312655687332153j),(87.62417602539062+0j),(1.9003249406814575-2.327854871749878j),(4878.140625+0j),3
(0.3460608720779419+0j),(0.026369089260697365+0j),(0.1458047777414322+0j),(0.00546067813411355+0j),(2.53835391998291+0j),(0.21502819657325745+0j),(32.78461456298828+0j),(170.19976806640625+0j),(-183.8297576904297+814.7514038085938j),(275377856+0j),(0.16646835207939148-0.08834445476531982j),(4.015092849731445+0j),(1.225801706314087-0.20716896653175354j),(10.015283584594727+0j),(0.4221375584602356+2.198756694793701j),(1543.5428466796875+0j),3
(0.2930459976196289+0j),(0.030350951477885246+0j),(0.11190825700759888+0j),(0.004642854444682598+0j),(2.867387056350708+0j),(0.1958364099264145+0j),(98.95384979248047+0j),(2222.997802734375+0j),(5.822192668914795-50.5519905090332j),(139875.859375+0j),(0.14189335703849792+0.06402935087680817j),(2.6780452728271484+0j),(0.880954921245575-0.12440158426761627j),(4.4022650718688965+0j),(-3.254664421081543+0.6330246925354004j),(5065.697265625+0j),3
(0.32657259702682495+0j),(0.027835886925458908+0j),(0.1287977248430252+0j),(0.0046232654713094234+0j),(2.811131715774536+0j),(0.2402760088443756+0j),(71.26923370361328+0j),(1674.7198486328125+0j),(8706.71484375+4368.87744140625j),(8435600384+0j),(0.13428255915641785+0.08890707045793533j),(1.7590038776397705+0j),(0.6671406626701355+0.11744512617588043j),(3.4718406200408936+0j),(0.7548083662986755+0.29065656661987305j),(1344.878662109375+0j),3
(0.20541523396968842+0j),(0.01569669134914875+0j),(0.0761386826634407+0j),(0.0017129052430391312+0j),(2.857055187225342+0j),(0.3143344223499298+0j),(56.20769119262695+0j),(1050.10302734375+0j),(225.5150604248047-693.1253051757812j),(68404912+0j),(0.2488844096660614-0.0005028970190323889j),(3.9954123497009277+0j),(0.7720089554786682+0.13086961209774017j),(6.307018280029297+0j),(1.450217366218567+3.5455806255340576j),(3856.26171875+0j),3
